ags,name,lon,lat
08116072,Wernau (Neckar),9.4217,48.6894
08116076,Aichwald,9.3799,48.759
08116077,Filderstadt,9.2197,48.6788
08116078,Leinfelden-Echterdingen,9.139,48.6937
08116080,Ostfildern,9.3012,48.7123
08116081,Aichtal,9.236,48.621
08116016,Dettingen unter Teck,9.453,48.6178
08116033,Kirchheim unter Teck,9.4538,48.6461
08116048,Notzingen,9.462,48.6711
08116018,Erkenbrechtsweiler,9.4329,48.5579
08116054,Owen,9.4516,48.5869
08116079,Lenningen,9.472,48.5512
08116005,Altdorf (Esslingen),9.2715,48.5947
08116006,Altenriet,9.2218,48.5915
08116008,Bempflingen,9.2655,48.5732
08116041,Neckartailfingen,9.2629,48.6118
08116042,Neckartenzlingen,9.2339,48.5907
08116063,Schlaitdorf,9.2224,48.6043
08116011,Beuren (Esslingen),9.4009,48.5702
08116036,Kohlberg (Esslingen),9.3323,48.5587
08116046,Neuffen,9.3743,48.5557
08116020,Frickenhausen,9.3598,48.5937
08116022,Großbettlingen,9.3089,48.5907
08116049,Nürtingen,9.3433,48.6258
08116050,Oberboihingen,9.3667,48.6477
08116068,Unterensingen,9.3562,48.6581
08116073,Wolfschlugen,9.288,48.6534
08116004,Altbach,9.3802,48.7236
08116014,Deizisau,9.3841,48.712
08116056,Plochingen,9.417,48.7133
08116007,Baltmannsweiler,9.4484,48.7426
08116027,Hochdorf (Esslingen),9.4618,48.6929
08116037,Lichtenwald,9.4844,48.7527
08116058,Reichenbach an der Fils,9.4598,48.7097
08116012,Bissingen an der Teck,9.4912,48.6
08116029,Holzmaden,9.5186,48.6338
08116043,Neidlingen,9.5636,48.5793
08116053,Ohmden,9.5259,48.6453
08116070,Weilheim an der Teck,9.5374,48.6157
08116035,Köngen,9.3633,48.6846
08116071,Wendlingen am Neckar,9.3795,48.6725
08117010,Böhmenkirch,9.9319,48.6846
08117006,Bad Ditzenbach,9.7042,48.5886
08117014,Deggingen,9.7223,48.5978
08117018,Ebersbach an der Fils,9.5235,48.7142
08117044,Schlierbach,9.5178,48.6737
08117019,Eislingen/Fils,9.7077,48.7008
08117037,Ottenbach,9.748,48.7353
08117042,Salach,9.7376,48.6904
08117007,Bad Überkingen,9.7992,48.6024
08117024,Geislingen an der Steige,9.8358,48.623
08117033,Kuchen,9.8001,48.6359
08117026,Göppingen,9.654,48.7033
08117043,Schlat,9.7071,48.6545
08117053,Wäschenbeuren,9.687,48.7598
08117055,Wangen,9.6083,48.7255
08117015,Donzdorf,9.811,48.6866
08117025,Gingen an der Fils,9.7796,48.6569
08117049,Süßen,9.7572,48.6802
08117061,Lauterstein,9.8619,48.7103
08117016,Drackenstein,9.6798,48.5566
08117028,Gruibingen,9.6409,48.5958
08117031,Hohenstadt,9.664,48.5444
08117035,Mühlhausen im Täle,9.6545,48.5772
08117058,Wiesensteig,9.6251,48.5619
08117001,Adelberg,9.5986,48.7625
08117009,Birenbach,9.66,48.7459
08117011,Börtlingen,9.6316,48.7546
08117038,Rechberghausen,9.6417,48.7314
08117002,Aichelberg,9.5672,48.6385
08117012,Bad Boll,9.6166,48.6392
08117017,Dürnau (Göppingen),9.641,48.6424
08117023,Gammelshausen,9.6506,48.6403
08117029,Hattenhofen (Göppingen),9.5748,48.6665
08117060,Zell unter Aichelberg,9.5731,48.6517
08117003,Albershausen,9.5649,48.6912
08117051,Uhingen,9.5852,48.7065
08117020,Eschenbach,9.6718,48.6576
08117030,Heiningen (Göppingen),9.6511,48.6607
08118003,Asperg,9.1352,48.9053
08118011,Ditzingen,9.0688,48.8276
08118019,Gerlingen,9.062,48.8006
08118021,Großbottwar,9.2923,48.9997
08118046,Kornwestheim,9.1859,48.8654
08118048,Ludwigsburg,9.1943,48.8894
08118050,Markgröningen,9.0811,48.9052
08118051,Möglingen,9.1264,48.8872
08118060,Oberstenfeld,9.3217,49.0243
08118076,Sachsenheim,9.0633,48.9595
08118080,Korntal-Münchingen,9.1238,48.826
08118081,Remseck am Neckar,9.2794,48.8707
08118007,Besigheim,9.1408,49.0002
08118016,Freudental,9.0599,49.0096
08118018,Gemmrigheim,9.155,49.0273
08118028,Hessigheim,9.1879,48.9923
08118047,Löchgau,9.106,49.0018
08118053,Mundelsheim,9.2065,49.0011
08118074,Walheim,9.1523,49.0137
08118071,Tamm,9.1172,48.9202
08118077,Ingersheim,9.1847,48.9612
08118079,Bietigheim-Bissingen,9.1327,48.9484
08118010,Bönnigheim,9.0933,49.0416
08118015,Erligheim,9.0985,49.0203
08118040,Kirchheim am Neckar,9.145,49.0443
08118063,Pleidelsheim,9.205,48.9591
08118078,Freiberg am Neckar,9.1955,48.9339
08118001,Affalterbach,9.3235,48.9231
08118006,Benningen am Neckar,9.2425,48.9478
08118014,Erdmannhausen,9.2969,48.9416
08118049,Marbach am Neckar,9.2598,48.9398
08118027,Hemmingen (Ludwigsburg),9.0325,48.8654
08118067,Schwieberdingen,9.0731,48.8765
08118054,Murr,9.26,48.9626
08118070,Steinheim an der Murr,9.2781,48.9658
08118012,Eberdingen,8.9642,48.8809
08118059,Oberriexingen,9.0295,48.9271
08118068,Sersheim,9.0121,48.961
08118073,Vaihingen an der Enz,8.9604,48.9332
08119001,Alfdorf,9.7189,48.8438
08119020,Fellbach,9.2784,48.8068
08119041,Korb,9.3613,48.842
08119044,Murrhardt,9.5796,48.9809
08119061,Rudersberg,9.5296,48.8834
08119079,Waiblingen,9.3145,48.83
08119089,Berglen,9.4694,48.8614
08119090,Remshalden,9.4424,48.81
08119091,Weinstadt,9.3856,48.8035
08119093,Kernen im Remstal,9.3179,48.8085
08119003,Allmersbach im Tal,9.4672,48.907
08119004,Althütte,9.576,48.9134
08119006,Auenwald,9.4992,48.9374
08119008,Backnang,9.4245,48.9469
08119018,Burgstetten,9.3728,48.9282
08119038,Kirchberg an der Murr,9.3409,48.943
08119053,Oppenweiler,9.4588,48.9841
08119083,Weissach im Tal,9.4777,48.9298
08119087,Aspach,9.3971,48.9666
08119055,Plüderhausen,9.5992,48.7955
08119076,Urbach (Rems-Murr-Kreis),9.5767,48.8102
08119067,Schorndorf (Rems-Murr-Kreis),9.5282,48.8051
08119086,Winterbach (Rems-Murr-Kreis),9.4796,48.7998
08119024,Großerlach,9.5161,49.0539
08119069,Spiegelberg,9.4457,49.0397
08119075,Sulzbach an der Murr,9.501,49.0029
08119037,Kaisersbach,9.6392,48.9289
08119084,Welzheim,9.6347,48.8743
08119042,Leutenbach (Rems-Murr-Kreis),9.3926,48.8875
08119068,Schwaikheim,9.3492,48.8774
08119085,Winnenden,9.3962,48.8772
08121000,Heilbronn,9.218,49.1404
08125007,Bad Wimpfen,9.1633,49.2282
08125039,Gundelsheim (Heilbronn),9.1608,49.2842
08125058,Leingarten,9.1276,49.1439
08125068,Neudenau,9.2707,49.2926
08125107,Wüstenrot,9.4607,49.0803
08125005,Bad Friedrichshall,9.2159,49.2295
08125078,Oedheim,9.2575,49.24
08125079,Offenau,9.1633,49.2439
08125006,Bad Rappenau,9.1031,49.2403
08125049,Kirchardt,8.9904,49.2051
08125087,Siegelsbach,9.0898,49.2712
08125013,Brackenheim,9.0649,49.0782
08125017,Cleebronn,9.0368,49.0445
08125026,Eppingen,8.909,49.1377
08125034,Gemmingen,8.9825,49.1568
08125047,Ittlingen,8.9338,49.1922
08125030,Flein,9.2139,49.101
08125094,Talheim (Heilbronn),9.1935,49.0833
08125056,Lauffen am Neckar,9.1503,49.0762
08125066,Neckarwestheim,9.1933,49.0471
08125074,Nordheim,9.1261,49.1092
08125048,Jagsthausen,9.4699,49.3099
08125063,Möckmühl,9.3598,49.3231
08125084,Roigheim,9.3405,49.3637
08125103,Widdern,9.4216,49.318
08125027,Erlenbach,9.2688,49.1702
08125065,Neckarsulm,9.2239,49.1901
08125096,Untereisesheim,9.202,49.2106
08125069,Neuenstadt am Kocher,9.331,49.2372
08125111,Hardthausen am Kocher,9.4027,49.2414
08125113,Langenbrettach,9.3813,49.2248
08125038,Güglingen,8.9985,49.0667
08125081,Pfaffenhofen,8.9753,49.064
08125108,Zaberfeld,8.9288,49.056
08125059,Löwenstein,9.3802,49.096
08125110,Obersulm,9.384,49.1353
08125001,Abstatt,9.291,49.0685
08125008,Beilstein (Heilbronn),9.3138,49.041
08125046,Ilsfeld,9.2448,49.0551
08125098,Untergruppenbach,9.2762,49.0915
08125061,Massenbachhausen,9.0468,49.1763
08125086,Schwaigern,9.057,49.1417
08125021,Eberstadt,9.3209,49.1802
08125024,Ellhofen,9.3215,49.1467
08125057,Lehrensteinsfeld,9.3264,49.1305
08125102,Weinsberg,9.2858,49.1503
08126011,Bretzfeld,9.4402,49.1772
08126072,Schöntal,9.5267,49.3444
08126047,Kupferzell,9.6896,49.2276
08126058,Neuenstein (Hohenlohekreis),9.5821,49.2053
08126085,Waldenburg (Hohenlohekreis),9.6422,49.1866
08126020,Dörzbach,9.7066,49.3835
08126045,Krautheim,9.6344,49.3849
08126056,Mulfingen,9.8011,49.3405
08126039,Ingelfingen,9.654,49.2994
08126046,Künzelsau,9.6871,49.2779
08126028,Forchtenberg,9.5622,49.2872
08126060,Niedernhall,9.6171,49.2948
08126086,Weißbach (Hohenlohekreis),9.5959,49.3
08126066,Öhringen,9.5011,49.2001
08126069,Pfedelbach,9.5037,49.177
08126094,Zweiflingen,9.518,49.2559
08127008,Blaufelden,9.9744,49.2978
08127052,Mainhardt,9.5568,49.0758
08127075,Schrozberg,9.9799,49.3449
08127009,Braunsbach,9.7913,49.1989
08127086,Untermünkheim,9.7332,49.1529
08127014,Crailsheim,10.0711,49.1358
08127073,Satteldorf,10.0815,49.1703
08127103,Frankenhardt,9.9801,49.0819
08127104,Stimpfach,10.0906,49.0624
08127101,Kreßberg,10.1843,49.1307
08127102,Fichtenau,10.2072,49.0706
08127032,Gerabronn,9.9227,49.2518
08127047,Langenburg,9.8498,49.2536
08127043,Ilshofen,9.9211,49.1698
08127089,Vellberg,9.8808,49.0865
08127099,Wolpertshausen,9.8452,49.1671
08127023,Fichtenberg,9.7128,48.9861
08127025,Gaildorf,9.7698,49.0004
08127062,Oberrot,9.6639,49.0139
08127079,Sulzbach-Laufen,9.8452,48.9659
08127012,Bühlertann,9.9086,49.0411
08127013,Bühlerzell,9.9189,49.0032
08127063,Obersontheim,9.8994,49.0571
08127046,Kirchberg an der Jagst,9.9814,49.2023
08127071,Rot am See,10.0256,49.2489
08127091,Wallhausen (Schwäbisch Hall),10.0631,49.2119
08127056,Michelbach an der Bilz,9.7624,49.0696
08127059,Michelfeld,9.6798,49.0971
08127076,Schwäbisch Hall,9.7351,49.1129
08127100,Rosengarten (Schwäbisch Hall),9.7263,49.0669
08128020,Creglingen,10.0327,49.4704
08128039,Freudenberg (Main-Tauber-Kreis),9.3242,49.7421
08128064,Külsheim,9.5176,49.6708
08128082,Niederstetten,9.9172,49.4018
08128126,Weikersheim,9.9025,49.4829
08128131,Wertheim,9.5168,49.7596
08128139,Lauda-Königshofen,9.7011,49.5701
08128006,Assamstadt,9.6867,49.4273
08128007,Bad Mergentheim,9.7731,49.491
08128058,Igersheim,9.8157,49.4966
08128014,Boxberg (Main-Tauber-Kreis),9.6413,49.4811
08128138,Ahorn (Main-Tauber-Kreis),9.5404,49.5015
08128047,Grünsfeld,9.7447,49.6075
08128137,Wittighausen,9.8385,49.6128
08128045,Großrinderfeld,9.7335,49.6654
08128061,Königheim,9.5929,49.6181
08128115,Tauberbischofsheim,9.6628,49.622
08128128,Werbach,9.6385,49.6707
08135010,Dischingen,10.3642,48.6961
08135015,Gerstetten,10.0184,48.623
08135020,Herbrechtingen,10.1758,48.6217
08135025,Königsbronn,10.1124,48.7431
08135032,Steinheim am Albuch,10.0635,48.6922
08135016,Giengen an der Brenz,10.2417,48.6238
08135021,Hermaringen,10.2616,48.5961
08135019,Heidenheim an der Brenz,10.1546,48.6777
08135026,Nattheim,10.2418,48.6996
08135027,Niederstotzingen,10.235,48.5411
08135031,Sontheim an der Brenz,10.2867,48.5562
08136002,Abtsgmünd,10.0022,48.8949
08136027,Gschwend,9.7435,48.9341
08136042,Lorch (Ostalbkreis),9.6894,48.797
08136045,Neresheim,10.3368,48.7526
08136050,Oberkochen,10.1056,48.784
08136021,Essingen (Ostalbkreis),10.0274,48.8087
08136033,Hüttlingen,10.098,48.893
08136088,Aalen,10.0923,48.8351
08136010,Bopfingen,10.3516,48.8579
08136037,Kirchheim am Ries,10.4005,48.8778
08136087,Riesbürg,10.4346,48.8502
08136003,Adelmannsfelden,10.0036,48.9543
08136018,Ellenberg (Ostalbkreis),10.2167,49.0134
08136019,Ellwangen (Jagst),10.132,48.963
08136035,Jagstzell,10.0974,49.0308
08136046,Neuler,10.0696,48.9286
08136060,Rosenberg (Ostalbkreis),10.033,49.0199
08136084,Wört,10.2738,49.0308
08136089,Rainau,10.1385,48.9282
08136038,Lauchheim,10.2452,48.8718
08136082,Westhausen (Ostalbkreis),10.1866,48.884
08136020,Eschach,9.8696,48.8878
08136024,Göggingen,9.8873,48.8635
08136034,Iggingen,9.8791,48.8313
08136040,Leinzell,9.8776,48.8493
08136049,Obergröningen,9.9098,48.8939
08136062,Schechingen,9.9176,48.8736
08136007,Bartholomä,9.9873,48.7521
08136009,Böbingen an der Rems,9.921,48.8202
08136028,Heubach,9.9346,48.7888
08136029,Heuchlingen,9.9426,48.8538
08136043,Mögglingen,9.9625,48.8234
08136065,Schwäbisch Gmünd,9.7965,48.8024
08136079,Waldstetten (Ostalbkreis),9.8196,48.7661
08136015,Durlangen,9.7931,48.8559
08136044,Mutlangen,9.7979,48.8236
08136061,Ruppertshofen (Ostalbkreis),9.8143,48.884
08136066,Spraitbach,9.7623,48.8806
08136070,Täferrot,9.8369,48.8494
08136068,Stödtlen,10.3012,49.0002
08136071,Tannhausen,10.3572,48.9789
08136075,Unterschneidheim,10.3658,48.942
08211000,Baden-Baden,8.24,48.7618
08212000,Karlsruhe,8.4053,49.0096
08215017,Ettlingen,8.4059,48.942
08215046,Malsch (Karlsruhe),8.335,48.8795
08215047,Marxzell,8.4483,48.8632
08215064,Östringen,8.7124,49.2188
08215084,Ubstadt-Weiher,8.6311,49.1604
08215089,Walzbachtal,8.6116,49.0102
08215090,Weingarten (Baden),8.5317,49.0502
08215096,Karlsbad,8.506,48.9167
08215097,Kraichtal,8.7145,49.1226
08215101,Pfinztal,8.5418,48.9865
08215102,Eggenstein-Leopoldshafen,8.393,49.0811
08215105,Linkenheim-Hochstetten,8.4085,49.1247
08215106,Waghäusel,8.5143,49.2507
08215108,Rheinstetten,8.2929,48.9591
08215109,Stutensee,8.4708,49.0637
08215110,Waldbronn,8.4611,48.9314
08215039,Kronau,8.6345,49.2193
08215100,Bad Schönborn,8.6529,49.2194
08215007,Bretten,8.7076,49.0367
08215025,Gondelsheim,8.6579,49.0588
08215009,Bruchsal,8.5977,49.1258
08215021,Forst (Karlsruhe),8.5869,49.1529
08215029,Hambrücken,8.5448,49.186
08215103,Karlsdorf-Neuthard,8.5455,49.1362
08215099,Graben-Neudorf,8.4963,49.1727
08215111,Dettenheim,8.4156,49.1613
08215040,Kürnbach,8.8443,49.0767
08215059,Oberderdingen,8.802,49.0627
08215066,Philippsburg,8.4535,49.2362
08215107,Oberhausen-Rheinhausen,8.4827,49.2605
08215082,Sulzfeld (Karlsruhe),8.8567,49.1038
08215094,Zaisenhausen,8.8129,49.1055
08216008,Bühlertal,8.1917,48.6828
08216013,Forbach,8.3587,48.6801
08216015,Gaggenau,8.3175,48.8074
08216006,Bischweier,8.2831,48.8387
08216024,Kuppenheim,8.2542,48.8277
08216007,Bühl,8.1364,48.6963
08216041,Ottersweier,8.1119,48.6695
08216002,Au am Rhein,8.2365,48.9515
08216005,Bietigheim,8.2461,48.9138
08216009,Durmersheim,8.2685,48.9314
08216012,Elchesheim-Illingen,8.2082,48.9337
08216017,Gernsbach,8.3377,48.7638
08216029,Loffenau,8.3871,48.774
08216059,Weisenbach,8.355,48.7287
08216023,Iffezheim,8.1406,48.8227
08216033,Muggensturm,8.2767,48.8697
08216039,Ötigheim,8.2316,48.8932
08216043,Rastatt,8.2025,48.8577
08216052,Steinmauern,8.1988,48.9005
08216028,Lichtenau (Rastatt),8.0077,48.7261
08216063,Rheinmünster,8.0461,48.7465
08216022,Hügelsheim,8.1116,48.7975
08216049,Sinzheim,8.1635,48.7602
08221000,Heidelberg,8.7055,49.4105
08222000,Mannheim,8.4663,49.4878
08225014,Buchen (Odenwald),9.3232,49.5218
08225060,Mudau,9.2058,49.5328
08225032,Hardheim,9.4745,49.6082
08225039,Höpfingen,9.4288,49.6016
08225109,Walldürn,9.3685,49.5825
08225033,Haßmersheim,9.1461,49.301
08225042,Hüffenhardt,9.0828,49.2911
08225002,Aglasterhausen,8.9893,49.3549
08225068,Neunkirchen (Neckar-Odenwald-Kreis),9.0092,49.3876
08225116,Schwarzach (Neckar-Odenwald-Kreis),8.9832,49.3738
08225024,Fahrenbach,9.1499,49.4309
08225052,Limbach (Neckar-Odenwald-Kreis),9.2117,49.461
08225058,Mosbach,9.1466,49.352
08225067,Neckarzimmern,9.1332,49.3185
08225074,Obrigheim,9.0899,49.3532
08225117,Elztal,9.1916,49.3849
08225010,Binau,9.0598,49.3676
08225064,Neckargerach,9.0708,49.401
08225113,Zwingenberg (Neckar-Odenwald-Kreis),9.0478,49.4126
08225118,Waldbrunn (Neckar-Odenwald-Kreis),9.0767,49.4632
08225075,Osterburken,9.4262,49.4283
08225082,Rosenberg (Neckar-Odenwald-Kreis),9.475,49.4563
08225114,Ravenstein,9.5082,49.4018
08225009,Billigheim,9.2547,49.3479
08225115,Schefflenz,9.2792,49.4014
08225001,Adelsheim,9.3916,49.402
08225091,Seckach,9.3359,49.4427
08226009,Brühl (Rhein-Neckar-Kreis),8.5343,49.3952
08226012,Dossenheim,8.6778,49.4515
08226018,Eppelheim,8.631,49.4012
08226028,Heddesheim,8.6031,49.5047
08226036,Ilvesheim,8.5679,49.4723
08226037,Ketsch,8.5269,49.367
08226038,Ladenburg,8.6103,49.4719
08226041,Leimen (Rhein-Neckar-Kreis),8.6888,49.3491
08226060,Nußloch,8.6959,49.3228
08226062,Oftersheim,8.5851,49.3681
08226063,Plankstadt,8.594,49.3922
08226076,Sandhausen,8.6585,49.3426
08226082,Schriesheim,8.664,49.4761
08226084,Schwetzingen,8.5744,49.3846
08226095,Walldorf,8.6428,49.3032
08226096,Weinheim,8.6707,49.5506
08226103,St. Leon-Rot,8.5999,49.2672
08226105,Edingen-Neckarhausen,8.611,49.4488
08226107,Hirschberg an der Bergstraße,8.6563,49.4986
08226013,Eberbach,8.9896,49.4615
08226081,Schönbrunn,8.9291,49.4107
08226020,Eschelbronn,8.868,49.3201
08226048,Mauer,8.7999,49.3396
08226049,Meckesheim,8.8179,49.3227
08226086,Spechbach,8.8842,49.3462
08226104,Lobbach,8.8885,49.3762
08226031,Hemsbach,8.6565,49.5928
08226040,Laudenbach (Rhein-Neckar-Kreis),8.6545,49.6111
08226003,Altlußheim,8.4983,49.3013
08226032,Hockenheim,8.5474,49.3189
08226059,Neulußheim,8.5221,49.2936
08226068,Reilingen,8.5667,49.2927
08226006,Bammental,8.7781,49.3573
08226022,Gaiberg,8.7503,49.3663
08226056,Neckargemünd,8.7973,49.3945
08226097,Wiesenbach (Rhein-Neckar-Kreis),8.8031,49.3613
08226046,Malsch (Rhein-Neckar-Kreis),8.6845,49.2455
08226054,Mühlhausen (Rhein-Neckar-Kreis),8.7269,49.2481
08226065,Rauenberg,8.7047,49.2662
08226027,Heddesbach,8.8272,49.4801
08226029,Heiligkreuzsteinach,8.797,49.4859
08226080,Schönau (Rhein-Neckar-Kreis),8.8089,49.4359
08226099,Wilhelmsfeld,8.7536,49.4703
08226085,Sinsheim,8.8787,49.253
08226101,Zuzenhausen,8.8241,49.2956
08226102,Angelbachtal,8.7734,49.2339
08226017,Epfenbach,8.9101,49.3369
08226055,Neckarbischofsheim,8.9609,49.2945
08226058,Neidenstein,8.8874,49.3175
08226066,Reichartshausen,8.9452,49.3556
08226091,Waibstadt,8.9203,49.2999
08226106,Helmstadt-Bargen,8.9751,49.3264
08226010,Dielheim,8.7348,49.2826
08226098,Wiesloch,8.7013,49.2935
08231000,Pforzheim,8.6992,48.8913
08235065,Schömberg (Calw),8.6458,48.7872
08235080,Wildberg (Calw),8.7468,48.6251
08235006,Altensteig,8.602,48.5844
08235022,Egenhausen,8.6189,48.5647
08235066,Simmersfeld,8.5168,48.6214
08235007,Althengstett,8.7959,48.7235
08235029,Gechingen,8.829,48.6952
08235057,Ostelsheim,8.8512,48.7276
08235067,Simmozheim,8.8126,48.7525
08235018,Dobel,8.4936,48.7971
08235033,Bad Herrenalb,8.4382,48.7976
08235008,Bad Liebenzell,8.7336,48.7714
08235073,Unterreichenbach,8.7081,48.8259
08235047,Neubulach,8.692,48.6614
08235050,Neuweiler,8.597,48.6576
08235084,Bad Teinach-Zavelstein,8.6882,48.6888
08235055,Oberreichenbach (Calw),8.6611,48.7344
08235085,Calw,8.7412,48.7134
08235020,Ebhausen,8.6792,48.584
08235032,Haiterbach,8.65,48.5244
08235046,Nagold,8.7237,48.5509
08235060,Rohrdorf (Calw),8.6934,48.5705
08235025,Enzklösterle,8.4746,48.668
08235035,Höfen an der Enz,8.5853,48.8027
08235079,Bad Wildbad,8.551,48.7492
08236004,Birkenfeld (Enzkreis),8.6364,48.8701
08236028,Illingen (Enzkreis),8.9185,48.9541
08236030,Ispringen,8.6677,48.9181
08236033,Knittlingen,8.758,49.0241
08236046,Niefern-Öschelbronn,8.7984000000000009,48.9088
08236070,Keltern,8.5768,48.9013
08236071,Remchingen,8.5745,48.9464
08236072,Straubenhardt,8.5315,48.8545
08236019,Friolzheim,8.8329,48.8358
08236025,Heimsheim,8.8635,48.8052
08236039,Mönsheim,8.8638,48.864
08236065,Wiernsheim,8.8522,48.891
08236067,Wimsheim,8.8254,48.8519
08236068,Wurmberg,8.8197,48.8709
08236011,Eisingen (Enzkreis),8.6688,48.9476
08236074,Kämpfelbach,8.6356,48.9343
08236076,Königsbach-Stein,8.6105,48.9661
08236038,Maulbronn,8.8146,49.0004
08236061,Sternenfels,8.8501,49.0509
08236040,Mühlacker,8.8419,48.9456
08236050,Ötisheim,8.8051,48.961
08236013,Engelsbrand,8.6437,48.8317
08236043,Neuenbürg,8.5898,48.8482
08236031,Kieselbronn,8.7531,48.9344
08236073,Neulingen,8.7282,48.9705
08236075,Ölbronn-Dürrn,8.7556,48.9565
08236044,Neuhausen,8.7783,48.7929
08236062,Tiefenbronn,8.8006,48.8242
08237002,Alpirsbach,8.4029,48.3451
08237004,Baiersbronn,8.372,48.5055
08237045,Loßburg,8.4533,48.4115
08237019,Dornstetten,8.4996,48.4703
08237030,Glatten,8.5135,48.4438
08237061,Schopfloch (Freudenstadt),8.5505,48.4577
08237074,Waldachtal,8.5756,48.4766
08237028,Freudenstadt,8.4114,48.4639
08237073,Seewald,8.4184,48.5954
08237075,Bad Rippoldsau-Schapbach,8.2914,48.3783
08237024,Empfingen,8.7097,48.3927
08237027,Eutingen im Gäu,8.748,48.4778
08237040,Horb am Neckar,8.6927,48.4452
08237032,Grömbach,8.5455,48.5707
08237054,Pfalzgrafenweiler,8.5675,48.5281
08237072,Wörnersberg,8.5646,48.5619
08311000,Freiburg im Breisgau,7.8499,47.9948
08315068,Lenzkirch,8.2004,47.8691
08315076,Neuenburg am Rhein,7.5598,47.814
08315133,Vogtsburg im Kaiserstuhl,7.63,48.089
08315006,Bad Krozingen,7.6999,47.9164
08315048,Hartheim am Rhein,7.6245,47.9364
08315015,Breisach am Rhein,7.5832,48.0311
08315059,Ihringen,7.6461,48.0458
08315072,Merdingen,7.6867,48.0177
08315020,Buchenbach,8.0099,47.961
08315064,Kirchzarten,7.9553,47.9651
08315084,Oberried,7.9458,47.9325
08315109,Stegen,7.964,47.9838
08315014,Bollschweil,7.7798,47.92
08315131,Ehrenkirchen,7.74,47.9215
08315047,Gundelfingen,7.8668,48.0424
08315051,Heuweiler,7.9032,48.052
08315008,Ballrechten-Dottingen,7.6911,47.8578
08315033,Eschbach (Breisgau-Hochschwarzwald),7.6524,47.8912
08315050,Heitersheim,7.6649,47.8719
08315003,Au,7.8289,47.9554
08315056,Horben,7.8587,47.9352
08315073,Merzhausen,7.8287,47.9664
08315107,Sölden,7.8091,47.9321
08315125,Wittnau,7.816,47.9462
08315016,Breitnau,8.0753,47.9406
08315052,Hinterzarten,8.1056,47.9039
08315013,Bötzingen,7.7208,48.0696
08315030,Eichstetten am Kaiserstuhl,7.7452,48.0943
08315043,Gottenheim,7.7287,48.0501
08315039,Friedenweiler,8.2552,47.9165
08315070,Löffingen,8.3439,47.8838
08315115,Umkirch,7.7618,48.0321
08315132,March,7.7805,48.0531
08315004,Auggen,7.5969,47.7873
08315007,Badenweiler,7.6723,47.8019
08315022,Buggingen,7.6376,47.8474
08315074,Müllheim,7.6309,47.8082
08315111,Sulzburg,7.7101,47.8399
08315041,Glottertal,7.9365,48.0495
08315094,St. Märgen,8.0929,48.0079
08315095,St. Peter,8.0336,48.0158
08315028,Ebringen,7.7787,47.9577
08315089,Pfaffenweiler,7.7588,47.9359
08315098,Schallstadt,7.7608,47.9572
08315037,Feldberg (Schwarzwald),8.1097,47.8564
08315102,Schluchsee,8.18,47.819
08315108,Staufen im Breisgau,7.7299,47.8805
08315130,Münstertal/Schwarzwald,7.7841,47.8545
08315031,Eisenbach (Hochschwarzwald),8.271,47.9622
08315113,Titisee-Neustadt,8.2084,47.9165
08316009,Denzlingen,7.8839,48.0668
08316036,Reute,7.8215,48.0824
08316045,Vörstetten,7.8493,48.065
